Id_lichens,Espece_lichens,Id_arbre,Id_quadrat
3799820,Evernia prunastri (L.) Ach. [1810],3799817,2055
3799821,Parmelia sulcata ,3799817,2056
3799822,autres Melanohalea,3799817,2057
3799823,Amandinea punctata/Lecidella elaeochroma,3799817,2058
3799824,Lecanora sp.,3799817,2059
3799825,Flavoparmelia caperata/soredians,3799817,2060
3799826,Hypogymnia physodes/tubulosa,3799817,2061
3799827,Candelaria concolor ,3799817,2062
3799828,Punctelia sp.,3799817,2063
3799829,Melanohalea exasperata ,3799817,2064
3799833,Null,3799817,2065
3799834,Physcia aipolia/stellaris,3799817,2066
3799835,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3799817,2067
3799836,Physcia adscendens/tenella,3799817,2068
3799837,Physconia distorta ,3799817,2069
3799838,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3799817,2070
3799839,Evernia prunastri (L.) Ach. [1810],3799818,2071
3799840,Parmelia sulcata ,3799818,2072
3799841,autres Melanohalea,3799818,2073
3799842,Amandinea punctata/Lecidella elaeochroma,3799818,2074
3799843,Lecanora sp.,3799818,2075
3799844,Flavoparmelia caperata/soredians,3799818,2076
3799845,Hypogymnia physodes/tubulosa,3799818,2077
3799846,Candelaria concolor ,3799818,2078
3799847,Punctelia sp.,3799818,2079
3799848,Melanohalea exasperata ,3799818,2080
3799857,Physcia aipolia/stellaris,3799818,2081
3799858,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3799818,2082
3799859,Physcia adscendens/tenella,3799818,2083
3799860,Physconia distorta ,3799818,2084
3799861,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3799818,2085
3799862,Melanelixia glabratula/subaurifera,3799818,2086
3799863,Evernia prunastri (L.) Ach. [1810],3799819,2087
3799864,Parmelia sulcata ,3799819,2088
3799865,autres Melanohalea,3799819,2089
3799866,Amandinea punctata/Lecidella elaeochroma,3799819,2090
3799867,Lecanora sp.,3799819,2091
3799868,Flavoparmelia caperata/soredians,3799819,2092
3799869,Hypogymnia physodes/tubulosa,3799819,2093
3799870,Candelaria concolor ,3799819,2094
3799871,Melanohalea exasperata ,3799819,2095
3799872,autre lichen foliacé,3799819,2096
3799873,Physcia aipolia/stellaris,3799819,2097
3799874,Physcia adscendens/tenella,3799819,2098
3799875,Physconia distorta ,3799819,2099
3799876,Melanelixia glabratula/subaurifera,3799819,2100
3799877,Parmelina tiliacea/pastillifera,3799819,2101
3800688,Phaeophyscia orbicularis (Neck.) Moberg [1977],3800687,2102
3800689,Candelaria concolor ,3800687,2103
3800690,Xanthoria parietina (L.) Th.Fr. [1860],3800687,2104
3800691,autre lichen crustacé,3800687,2105
3802749,Evernia prunastri (L.) Ach. [1810],3802746,2106
3802750,Xanthoria parietina (L.) Th.Fr. [1860],3802746,2107
3802751,autre lichen foliacé,3802746,2108
3802752,Parmelia sulcata ,3802746,2109
3802753,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3802746,2110
3802754,Melanohalea exasperata ,3802746,2111
3802755,Melanelixia glabratula/subaurifera,3802746,2112
3802756,Physconia distorta ,3802746,2113
3802757,Physcia adscendens/tenella,3802746,2114
3802758,Ramalina fraxinea (L.) Ach. [1810],3802746,2115
3802759,Physcia aipolia/stellaris,3802746,2116
3802760,Phaeophyscia orbicularis (Neck.) Moberg [1977],3802746,2117
3802761,Lecanora sp.,3802746,2118
3802762,autres Melanohalea,3802746,2119
3802763,Evernia prunastri (L.) Ach. [1810],3802747,2120
3802764,Xanthoria parietina (L.) Th.Fr. [1860],3802747,2121
3802765,autre lichen foliacé,3802747,2122
3802766,Parmelia sulcata ,3802747,2123
3802767,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3802747,2124
3802768,Melanohalea exasperata ,3802747,2125
3802769,Physconia distorta ,3802747,2126
3802770,Physcia adscendens/tenella,3802747,2127
3802771,Ramalina fraxinea (L.) Ach. [1810],3802747,2128
3802772,Physcia aipolia/stellaris,3802747,2129
3802773,Phaeophyscia orbicularis (Neck.) Moberg [1977],3802747,2130
3802774,autres Melanohalea,3802747,2131
3802775,Evernia prunastri (L.) Ach. [1810],3802748,2132
3802776,Xanthoria parietina (L.) Th.Fr. [1860],3802748,2133
3802777,Parmelia sulcata ,3802748,2134
3802778,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3802748,2135
3802779,Melanohalea exasperata ,3802748,2136
3802780,Melanelixia glabratula/subaurifera,3802748,2137
3802781,Physconia distorta ,3802748,2138
3802782,Physcia adscendens/tenella,3802748,2139
3802783,Ramalina fraxinea (L.) Ach. [1810],3802748,2140
3802784,Physcia aipolia/stellaris,3802748,2141
3802785,Phaeophyscia orbicularis (Neck.) Moberg [1977],3802748,2142
3802786,Lecanora sp.,3802748,2143
3802787,Pseudevernia furfuracea (L.) Zopf [1903],3802748,2144
3802788,Physconia grisea (Lam.) Poelt [1965],3802748,2145
3802789,autre lichen foliacé,3802748,2146
3802790,Flavoparmelia caperata/soredians,3802748,2147
3803843,Evernia prunastri (L.) Ach. [1810],3803833,2148
3803844,Pseudevernia furfuracea (L.) Zopf [1903],3803833,2149
3803845,Candelariella sp.,3803833,2150
3803846,autre lichen foliacé,3803833,2151
3803847,Parmelia sulcata ,3803833,2152
3803848,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3803833,2153
3803849,Physconia distorta ,3803833,2154
3803850,Melanelixia glabratula/subaurifera,3803833,2155
3803851,Hypogymnia physodes/tubulosa,3803833,2156
3803852,Punctelia sp.,3803833,2157
3803853,Physcia aipolia/stellaris,3803833,2158
3803854,Lecanora sp.,3803833,2159
3803855,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3803833,2160
3803856,Melanohalea exasperata ,3803833,2161
3803857,Evernia prunastri (L.) Ach. [1810],3803834,2162
3803858,Pseudevernia furfuracea (L.) Zopf [1903],3803834,2163
3803859,Candelariella sp.,3803834,2164
3803860,Parmelia sulcata ,3803834,2165
3803861,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3803834,2166
3803862,Physconia distorta ,3803834,2167
3803863,Melanelixia glabratula/subaurifera,3803834,2168
3803864,Hypogymnia physodes/tubulosa,3803834,2169
3803865,Physcia aipolia/stellaris,3803834,2170
3803866,Lecanora sp.,3803834,2171
3803867,Melanohalea exasperata ,3803834,2172
3803868,Ramalina fraxinea (L.) Ach. [1810],3803834,2173
3803869,Physcia adscendens/tenella,3803834,2174
3803870,Evernia prunastri (L.) Ach. [1810],3803835,2175
3803871,Parmelia sulcata ,3803835,2176
3803872,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3803835,2177
3803873,Physconia distorta ,3803835,2178
3803874,Melanelixia glabratula/subaurifera,3803835,2179
3803875,Hypogymnia physodes/tubulosa,3803835,2180
3803876,Physcia aipolia/stellaris,3803835,2181
3803877,Lecanora sp.,3803835,2182
3803878,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3803835,2183
3803879,Melanohalea exasperata ,3803835,2184
3803880,Ramalina fraxinea (L.) Ach. [1810],3803835,2185
3803881,Physcia adscendens/tenella,3803835,2186
3803882,Xanthoria parietina (L.) Th.Fr. [1860],3803835,2187
3803883,autres Melanohalea,3803835,2188
3803884,Phaeophyscia orbicularis (Neck.) Moberg [1977],3803835,2189
3804400,Physcia adscendens/tenella,3804398,2190
3804401,Diploicia canescens (Dicks.) A.Massal. [1852],3804398,2191
3804402,Candelaria concolor ,3804398,2192
3804403,Physconia grisea (Lam.) Poelt [1965],3804398,2193
3804404,Physcia leptalea (Ach.) DC. [1805],3804398,2194
3804407,Physcia adscendens/tenella,3804399,2195
3804408,Diploicia canescens (Dicks.) A.Massal. [1852],3804399,2196
3804409,Candelaria concolor ,3804399,2197
3804410,Physconia grisea (Lam.) Poelt [1965],3804399,2198
3804411,Physcia leptalea (Ach.) DC. [1805],3804399,2199
3804412,Physconia distorta ,3804399,2200
3804413,Melanelixia glabratula/subaurifera,3804399,2201
3804415,Ramalina farinacea (L.) Ach. [1810],3804414,2202
3804416,Diploicia canescens (Dicks.) A.Massal. [1852],3804414,2203
3804417,Physcia adscendens/tenella,3804414,2204
3804418,autre lichen crustacé,3804414,2205
3804461,Amandinea punctata/Lecidella elaeochroma,3804460,2206
3804462,Melanohalea exasperata ,3804460,2207
3804463,Xanthoria parietina (L.) Th.Fr. [1860],3804460,2208
3804464,Candelariella sp.,3804460,2209
3804592,Parmelia sulcata ,3804587,2210
3804593,Diploicia canescens (Dicks.) A.Massal. [1852],3804587,2211
3804594,Ramalina farinacea (L.) Ach. [1810],3804589,2212
3804595,Diploicia canescens (Dicks.) A.Massal. [1852],3804589,2213
3804596,Candelaria concolor ,3804589,2214
3804597,Parmelia saxatilis (L.) Ach. [1803],3804589,2215
3804598,autre lichen crustacé,3804589,2216
3804599,Physcia adscendens/tenella,3804587,2217
3804600,Parmelia sulcata ,3804591,2218
3804601,Diploicia canescens (Dicks.) A.Massal. [1852],3804591,2219
3804602,Physcia adscendens/tenella,3804591,2220
3804603,Candelaria concolor ,3804591,2221
3804604,Pertusaria pertusa ,3804591,2222
3804605,Candelaria concolor ,3804587,2223
3804606,Diploicia canescens (Dicks.) A.Massal. [1852],3804588,2224
3804607,Candelariella sp.,3804588,2225
3804608,Amandinea punctata/Lecidella elaeochroma,3804588,2226
3804609,Flavoparmelia caperata/soredians,3804588,2227
3804610,Parmelina tiliacea/pastillifera,3804588,2228
3804611,Ramalina fastigiata (Pers.) Ach. [1810],3804588,2229
3804612,Pseudevernia furfuracea (L.) Zopf [1903],3804588,2230
3804613,Parmelina tiliacea/pastillifera,3804588,2231
3804614,Pertusaria pertusa ,3804587,2232
3804615,Physconia grisea (Lam.) Poelt [1965],3804590,2233
3804616,Ramalina fastigiata (Pers.) Ach. [1810],3804590,2234
3804617,Amandinea punctata/Lecidella elaeochroma,3804590,2235
3804618,Amandinea punctata/Lecidella elaeochroma,3804590,2236
3804619,Pertusaria pertusa ,3804590,2237
3804620,Pertusaria pertusa ,3804590,2238
3804621,Parmelia sulcata ,3804590,2239
3804622,Parmelia sulcata ,3804590,2240
3804663,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3804656,2241
3804664,Candelaria concolor ,3804656,2242
3804665,Flavoparmelia caperata/soredians,3804656,2243
3804667,Amandinea punctata/Lecidella elaeochroma,3804666,2244
3804668,Flavoparmelia caperata/soredians,3804660,2245
3804669,Flavoparmelia caperata/soredians,3804661,2246
3804670,Phaeophyscia orbicularis (Neck.) Moberg [1977],3804661,2247
3804671,Candelaria concolor ,3804661,2248
3804672,Amandinea punctata/Lecidella elaeochroma,3804661,2249
3804673,Parmelina tiliacea/pastillifera,3804661,2250
3804677,Amandinea punctata/Lecidella elaeochroma,3804662,2251
3804678,Candelaria concolor ,3804662,2252
3804679,Physcia adscendens/tenella,3804662,2253
3804680,Flavoparmelia caperata/soredians,3804662,2254
3804681,autre lichen fruticuleux,3804662,2255
3804682,Amandinea punctata/Lecidella elaeochroma,3804657,2256
3804683,Candelaria concolor ,3804657,2257
3804684,Physcia adscendens/tenella,3804657,2258
3804685,Flavoparmelia caperata/soredians,3804657,2259
3804686,Punctelia sp.,3804657,2260
3805746,Evernia prunastri (L.) Ach. [1810],3805743,2261
3805747,Ramalina fraxinea (L.) Ach. [1810],3805743,2262
3805748,Xanthoria parietina (L.) Th.Fr. [1860],3805743,2263
3805749,autre lichen foliacé,3805743,2264
3805750,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3805743,2265
3805751,Melanohalea exasperata ,3805743,2266
3805752,Melanelixia glabratula/subaurifera,3805743,2267
3805753,Parmelia sulcata ,3805743,2268
3805754,Physconia distorta ,3805743,2269
3805755,Physconia grisea (Lam.) Poelt [1965],3805743,2270
3805756,Physcia aipolia/stellaris,3805743,2271
3805757,Physcia adscendens/tenella,3805743,2272
3805758,Phaeophyscia orbicularis (Neck.) Moberg [1977],3805743,2273
3805759,Lecanora sp.,3805743,2274
3805760,Amandinea punctata/Lecidella elaeochroma,3805743,2275
3805761,autre lichen foliacé,3805743,2276
3805762,Punctelia sp.,3805743,2277
3805763,Evernia prunastri (L.) Ach. [1810],3805744,2278
3805764,Ramalina fraxinea (L.) Ach. [1810],3805744,2279
3805765,Xanthoria parietina (L.) Th.Fr. [1860],3805744,2280
3805766,autre lichen foliacé,3805744,2281
3805767,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3805744,2282
3805768,Melanohalea exasperata ,3805744,2283
3805769,Melanelixia glabratula/subaurifera,3805744,2284
3805770,Parmelia sulcata ,3805744,2285
3805771,Physconia distorta ,3805744,2286
3805772,Physconia grisea (Lam.) Poelt [1965],3805744,2287
3805773,Physcia aipolia/stellaris,3805744,2288
3805774,Physcia adscendens/tenella,3805744,2289
3805775,Phaeophyscia orbicularis (Neck.) Moberg [1977],3805744,2290
3805776,Lecanora sp.,3805744,2291
3805777,Amandinea punctata/Lecidella elaeochroma,3805744,2292
3805778,Evernia prunastri (L.) Ach. [1810],3805745,2293
3805779,Xanthoria parietina (L.) Th.Fr. [1860],3805745,2294
3805780,autre lichen foliacé,3805745,2295
3805781,Melanohalea exasperata ,3805745,2296
3805782,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3805745,2297
3805783,Melanelixia glabratula/subaurifera,3805745,2298
3805784,Parmelia sulcata ,3805745,2299
3805785,Physconia distorta ,3805745,2300
3805786,Physcia aipolia/stellaris,3805745,2301
3805787,Phaeophyscia orbicularis (Neck.) Moberg [1977],3805745,2302
3805788,Lecanora sp.,3805745,2303
3805789,autre lichen foliacé,3805745,2304
3805790,Candelaria concolor ,3805745,2305
3806796,Xanthoria parietina (L.) Th.Fr. [1860],3806794,2306
3806797,autre lichen foliacé,3806794,2307
3806798,Physcia aipolia/stellaris,3806794,2308
3806799,Physcia adscendens/tenella,3806794,2309
3806800,Phaeophyscia orbicularis (Neck.) Moberg [1977],3806794,2310
3806801,Lecanora sp.,3806794,2311
3806802,Candelaria concolor ,3806794,2312
3806803,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3806794,2313
3806804,Amandinea punctata/Lecidella elaeochroma,3806794,2314
3806805,Xanthoria parietina (L.) Th.Fr. [1860],3806795,2315
3806806,autre lichen foliacé,3806795,2316
3806807,Physcia aipolia/stellaris,3806795,2317
3806808,Physcia adscendens/tenella,3806795,2318
3806809,Phaeophyscia orbicularis (Neck.) Moberg [1977],3806795,2319
3806810,Lecanora sp.,3806795,2320
3806811,Candelaria concolor ,3806795,2321
3806812,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3806795,2322
3806813,Amandinea punctata/Lecidella elaeochroma,3806795,2323
3806814,autre lichen foliacé,3806795,2324
3806815,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3806795,2325
3806816,Physconia distorta ,3806795,2326
3806817,Candelariella sp.,3806795,2327
3806820,Xanthoria parietina (L.) Th.Fr. [1860],3806818,2328
3806821,autre lichen foliacé,3806818,2329
3806822,Physcia aipolia/stellaris,3806818,2330
3806823,Physcia adscendens/tenella,3806818,2331
3806824,Phaeophyscia orbicularis (Neck.) Moberg [1977],3806818,2332
3806825,Lecanora sp.,3806818,2333
3806826,Candelaria concolor ,3806818,2334
3806827,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3806818,2335
3806828,Amandinea punctata/Lecidella elaeochroma,3806818,2336
3806829,autre lichen foliacé,3806818,2337
3806830,Flavoparmelia caperata/soredians,3806818,2338
3807840,Xanthoria parietina (L.) Th.Fr. [1860],3807837,2339
3807841,Candelariella sp.,3807837,2340
3807842,autre lichen foliacé,3807837,2341
3807843,Candelaria concolor ,3807837,2342
3807844,Physcia adscendens/tenella,3807837,2343
3807845,Phaeophyscia orbicularis (Neck.) Moberg [1977],3807837,2344
3807846,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3807837,2345
3807847,Xanthoria parietina (L.) Th.Fr. [1860],3807838,2346
3807848,Candelariella sp.,3807838,2347
3807849,autre lichen foliacé,3807838,2348
3807850,Candelaria concolor ,3807838,2349
3807851,Physcia adscendens/tenella,3807838,2350
3807852,Phaeophyscia orbicularis (Neck.) Moberg [1977],3807838,2351
3807853,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3807838,2352
3807854,Amandinea punctata/Lecidella elaeochroma,3807838,2353
3807855,Lecanora sp.,3807838,2354
3807856,Xanthoria parietina (L.) Th.Fr. [1860],3807839,2355
3807857,Candelariella sp.,3807839,2356
3807858,autre lichen foliacé,3807839,2357
3807859,Physcia adscendens/tenella,3807839,2358
3807860,Phaeophyscia orbicularis (Neck.) Moberg [1977],3807839,2359
3807861,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3807839,2360
3807862,Amandinea punctata/Lecidella elaeochroma,3807839,2361
3807863,Lecanora sp.,3807839,2362
3807864,autre lichen foliacé,3807839,2363
