,Identifiant unique,Identifiant,Espèce,Numéro nomenclatural,Famille,Référentiel taxonomique,Type d'observation,Spontanéité,Latitude,Longitude,Référentiel Géographique,Pays,Commune,Identifiant Commune,Floutage (niveau de localisation diffusé),Altitude,Date,Programme de sciences participatives ou observatoire citoyen,Auteur,Détermination validée sur IdentiPlante,Date Création,Date Modification,Transmis,ext:latitude-releve,ext:longitude-releve,ext:num_arbre,ext:rue,ext:rue-arbres,ext:id_obs_arbre,ext:loc-sur-tronc
96,urn:lsid:tela-botanica.org:cel:3637558,3637558,Xanthoria parietina,59568,Null,taxref,observation de terrain,1,46.73304,0.54787,WGS84,FR,Vouneuil-sur-Vienne,0,Null,51,2019/10/31,tb_lichensgo,Stéphane Amilien  (http://www.tela-botanica.org/profil:42092),0,2019-11-07 11:11:47,2019-11-07 11:11:48,oui,,,,Moulin de Chitré,,3637554.0,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;s5;e5;o5;
97,urn:lsid:tela-botanica.org:cel:3637559,3637559,Physcia adscendens/tenella,196232,Null,taxref,observation de terrain,1,46.73304,0.54787,WGS84,FR,Vouneuil-sur-Vienne,0,Null,51,2019/10/31,tb_lichensgo,Stéphane Amilien  (http://www.tela-botanica.org/profil:42092),0,2019-11-07 11:11:48,2019-11-07 11:11:49,oui,,,,Moulin de Chitré,,3637554.0,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;s5;e5;o5;
98,urn:lsid:tela-botanica.org:cel:3637560,3637560,Punctelia sp.,652928,Null,taxref,observation de terrain,1,46.73304,0.54787,WGS84,FR,Vouneuil-sur-Vienne,0,Null,51,2019/10/31,tb_lichensgo,Stéphane Amilien  (http://www.tela-botanica.org/profil:42092),0,2019-11-07 11:11:49,2019-11-07 11:11:49,oui,,,,Moulin de Chitré,,3637554.0,n1;o1;o4;
99,urn:lsid:tela-botanica.org:cel:3637561,3637561,autre lichen crustacé,0,Null,Autre/inconnu,observation de terrain,1,46.73304,0.54787,WGS84,FR,Vouneuil-sur-Vienne,0,Null,51,2019/10/31,tb_lichensgo,Stéphane Amilien  (http://www.tela-botanica.org/profil:42092),0,2019-11-07 11:11:50,2019-11-07 11:11:51,oui,,,,Moulin de Chitré,,3637554.0,e5;o5;
100,urn:lsid:tela-botanica.org:cel:3637562,3637562,autre lichen crustacé,0,Null,Autre/inconnu,observation de terrain,1,46.73304,0.54787,WGS84,FR,Vouneuil-sur-Vienne,0,Null,51,2019/10/31,tb_lichensgo,Stéphane Amilien  (http://www.tela-botanica.org/profil:42092),0,2019-11-07 11:11:51,2019-11-07 11:11:52,oui,,,,Moulin de Chitré,,3637554.0,o5;
101,urn:lsid:tela-botanica.org:cel:3645718,3645718,Prunus L. [1753],85755,Rosaceae,bdtfx,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:46:52,2019-11-20 19:46:52,oui,45.745975,3.081879,1.0,Rue Bernard Maître,Rue Bernard Maître,,
102,urn:lsid:tela-botanica.org:cel:3645719,3645719,Candelaria concolor,58792,Null,taxref,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:48:25,2019-11-20 19:48:26,oui,,,,Rue Bernard Maître,,3645718.0,n1;s1;e1;o1;s2;e2;o2;s3;e3;o3;n4;s4;e4;o4;s5;e5;o5;
103,urn:lsid:tela-botanica.org:cel:3645720,3645720,Flavoparmelia caperata/soredians,652940,Null,taxref,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:49:10,2019-11-20 19:49:11,oui,,,,Rue Bernard Maître,,3645718.0,e5;
104,urn:lsid:tela-botanica.org:cel:3645721,3645721,autres Melanohalea,653099,Null,taxref,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:50:58,2019-11-20 19:50:58,oui,,,,Rue Bernard Maître,,3645718.0,e1;e2;e4;e5;
105,urn:lsid:tela-botanica.org:cel:3645722,3645722,Hypogymnia physodes/tubulosa,193533,Null,taxref,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:51:51,2019-11-20 19:51:52,oui,,,,Rue Bernard Maître,,3645718.0,e2;
106,urn:lsid:tela-botanica.org:cel:3645723,3645723,Physcia aipolia/stellaris,196232,Null,taxref,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:52:55,2019-11-20 19:52:56,oui,,,,Rue Bernard Maître,,3645718.0,e2;
107,urn:lsid:tela-botanica.org:cel:3645724,3645724,Physconia grisea,59171,Null,taxref,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:53:43,2019-11-20 19:53:44,oui,,,,Rue Bernard Maître,,3645718.0,n1;s1;n2;s2;n4;n5;
108,urn:lsid:tela-botanica.org:cel:3645725,3645725,Parmelia sulcata,58889,Null,taxref,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:54:31,2019-11-20 19:54:32,oui,,,,Rue Bernard Maître,,3645718.0,n1;o1;n2;o2;n3;n4;o4;n5;
109,urn:lsid:tela-botanica.org:cel:3645726,3645726,Evernia prunastri,59053,Null,taxref,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:55:17,2019-11-20 19:55:18,oui,,,,Rue Bernard Maître,,3645718.0,n1;n4;o5;
110,urn:lsid:tela-botanica.org:cel:3645727,3645727,Physcia adscendens/tenella,196232,Null,taxref,observation de terrain,1,45.74598,3.08188,WGS84,FR,Beaumont,63032,Null,436,2019/11/20,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-20 19:58:54,2019-11-20 19:58:55,oui,,,,Rue Bernard Maître,,3645718.0,o4;
111,urn:lsid:tela-botanica.org:cel:3646315,3646315,Paulownia Siebold & Zucc. [1836],86946,Paulowniaceae,bdtfx,observation de terrain,1,48.84592,2.35483,WGS84,FR,Paris,75056,Null,49,2019/11/26,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-26 15:26:06,2019-11-26 15:26:06,oui,48.845917,2.354833,1.0,Place jussieu,,,
112,urn:lsid:tela-botanica.org:cel:3646316,3646316,Paulownia tomentosa (Thunb.) Steud. [1841],48115,Paulowniaceae,bdtfx,observation de terrain,1,48.84585,2.35467,WGS84,FR,Paris,0,Null,49,2019/11/26,tb_lichensgo,Yannick Agnan  (http://www.tela-botanica.org/profil:52514),0,2019-11-26 15:29:11,2019-11-26 15:29:11,oui,48.846019,2.355201,1.0,Place Jussieu,,,
113,urn:lsid:tela-botanica.org:cel:3646317,3646317,Paulownia tomentosa (Thunb.) Steud. [1841],48115,Paulowniaceae,bdtfx,observation de terrain,1,48.84628,2.35485,WGS84,FR,Paris,0,Null,49,2019/11/26,tb_lichensgo,Yannick Agnan  (http://www.tela-botanica.org/profil:52514),0,2019-11-26 15:29:11,2019-11-26 15:29:11,oui,48.846019,2.355201,2.0,Place Jussieu,,,
114,urn:lsid:tela-botanica.org:cel:3646318,3646318,Paulownia tomentosa (Thunb.) Steud. [1841],48115,Paulowniaceae,bdtfx,observation de terrain,1,48.84618,2.35502,WGS84,FR,Paris,0,Null,48,2019/11/26,tb_lichensgo,Yannick Agnan  (http://www.tela-botanica.org/profil:52514),0,2019-11-26 15:29:12,2019-11-26 15:29:12,oui,48.846019,2.355201,3.0,Place Jussieu,,,
115,urn:lsid:tela-botanica.org:cel:3646319,3646319,Hyperphyscia adglutinata,59213,Null,taxref,observation de terrain,1,48.84585,2.35467,WGS84,FR,Paris,0,Null,49,2019/11/26,tb_lichensgo,Yannick Agnan  (http://www.tela-botanica.org/profil:52514),0,2019-11-26 15:32:29,2019-11-26 15:32:30,oui,,,,Place Jussieu,,3646318.0,n1;s1;e1;o1;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;
116,urn:lsid:tela-botanica.org:cel:3646320,3646320,autre lichen crustacé,0,Null,Autre/inconnu,observation de terrain,1,48.84585,2.35467,WGS84,FR,Paris,0,Null,49,2019/11/26,tb_lichensgo,Yannick Agnan  (http://www.tela-botanica.org/profil:52514),0,2019-11-26 15:32:30,2019-11-26 15:32:31,oui,,,,Place Jussieu,,3646318.0,n1;
117,urn:lsid:tela-botanica.org:cel:3646321,3646321,Physcia adscendens/tenella,196232,Null,taxref,observation de terrain,1,48.84585,2.35467,WGS84,FR,Paris,0,Null,49,2019/11/26,tb_lichensgo,Yannick Agnan  (http://www.tela-botanica.org/profil:52514),0,2019-11-26 15:32:31,2019-11-26 15:32:32,oui,,,,Place Jussieu,,3646318.0,e1;s2;
118,urn:lsid:tela-botanica.org:cel:3646382,3646382,Xanthoria parietina,59568,Null,taxref,observation de terrain,1,48.84592,2.35483,WGS84,FR,Paris,75056,Null,49,2019/11/26,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-26 15:33:48,2019-11-26 15:33:50,oui,,,,Place jussieu,,3646315.0,n1;n3;n4;n5;
119,urn:lsid:tela-botanica.org:cel:3646383,3646383,Physcia adscendens/tenella,196232,Null,taxref,observation de terrain,1,48.84592,2.35483,WGS84,FR,Paris,75056,Null,49,2019/11/26,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-26 15:33:51,2019-11-26 15:33:51,oui,,,,Place jussieu,,3646315.0,n1;n2;n3;n4;s4;n5;s5;
120,urn:lsid:tela-botanica.org:cel:3646384,3646384,Punctelia sp.,652928,Null,taxref,observation de terrain,1,48.84592,2.35483,WGS84,FR,Paris,75056,Null,49,2019/11/26,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-26 15:33:52,2019-11-26 15:33:54,oui,,,,Place jussieu,,3646315.0,n3;
121,urn:lsid:tela-botanica.org:cel:3646385,3646385,Hyperphyscia adglutinata,59213,Null,taxref,observation de terrain,1,48.84592,2.35483,WGS84,FR,Paris,75056,Null,49,2019/11/26,tb_lichensgo,Françoise Peyrissat  (http://www.tela-botanica.org/profil:17055),0,2019-11-26 15:33:54,2019-11-26 15:33:57,oui,,,,Place jussieu,,3646315.0,n1;s1;e1;n2;s2;e2;n3;s3;e3;n4;s4;e4;n5;
122,urn:lsid:tela-botanica.org:cel:3646386,3646386,Physcia adscendens/tenella,196232,Null,taxref,observation de terrain,1,48.84628,2.35485,WGS84,FR,Paris,0,Null,49,2019/11/26,tb_lichensgo,Yannick Agnan  (http://www.tela-botanica.org/profil:52514),0,2019-11-26 15:34:15,2019-11-26 15:34:15,oui,,,,Place Jussieu,,0.0,n1;s1;e1;o1;n2;s2;o2;n3;s3;o3;n4;s4;o4;n5;s5;e5;o5;
123,urn:lsid:tela-botanica.org:cel:3646387,3646387,Xanthoria parietina,59568,Null,taxref,observation de terrain,1,48.84628,2.35485,WGS84,FR,Paris,0,Null,49,2019/11/26,tb_lichensgo,Yannick Agnan  (http://www.tela-botanica.org/profil:52514),0,2019-11-26 15:34:15,2019-11-26 15:34:16,oui,,,,Place Jussieu,,0.0,s4;s5;
124,urn:lsid:tela-botanica.org:cel:3646388,3646388,Physcia adscendens/tenella,196232,Null,taxref,observation de terrain,1,48.84618,2.35502,WGS84,FR,Paris,0,Null,48,2019/11/26,tb_lichensgo,Yannick Agnan  (http://www.tela-botanica.org/profil:52514),0,2019-11-26 15:35:06,2019-11-26 15:35:07,oui,,,,Place Jussieu,,0.0,s1;s2;n3;s3;s4;s5;
