Id_quadrat,Id_lichens,Id_arbre,Location_lichens_sur_arbre,Date_Observation
1454,3788818,3788708,"['e1', 'e2', 'o2', 'e3', 'o3', 'o5', '']",2021/05/28
1455,3788819,3788708,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2021/05/28
1456,3788820,3788708,"['e1', 'e2', 'n4', 'e4', 'n5', '']",2021/05/28
1457,3788821,3788708,"['e2', 's3', 's4', 'n5', 's5', '']",2021/05/28
1458,3788822,3788708,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/05/28
1459,3788823,3788709,"['s1', 'n2', 's2', 'n3', 's3', '']",2021/05/31
1460,3788824,3788709,"['e1', 'e2', '']",2021/05/31
1461,3788825,3788709,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n2', 's3', 'n4', 's4', 'n5', 's5', '']",2021/05/31
1462,3788826,3788709,"['s1', 's2', 's3', 's4', 's5', 'n1', 'n2', 'e2', 'n3', 'e3', 'e4', 'n5', 'e5', '']",2021/05/31
1463,3788827,3788709,"['e1', 'e2', '']",2021/05/31
1464,3788828,3788709,"['n1', 'n2', 'n3', 'n4', 'n5', 's2', 's3', 'e3', 's4', 'e4', 'e5', 'o5', '']",2021/05/31
1465,3788829,3788709,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/05/31
1466,3788830,3788709,"['e2', 'e3', 'e4', 'n5', 'e5', '']",2021/05/31
1467,3788831,3788709,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n2', 'n3', 'n4', '']",2021/05/31
1468,3790473,3790469,"['s1', 'o1', 'n3', '']",2021/06/14
1469,3790474,3790469,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'o5', '']",2021/06/14
1470,3790475,3790469,"['e1', '']",2021/06/14
1471,3790476,3790469,"['o1', 'n2', 'o2', 'o4', 'o5', '']",2021/06/14
1472,3790477,3790469,"['o1', 'n2', '']",2021/06/14
1473,3790478,3790470,"['s1', '']",2021/06/14
1474,3790479,3790470,"['s1', 'e1', 'n2', 's2', 'o2', 's3', 's4', 'n5', 's5', '']",2021/06/14
1475,3790480,3790470,"['e1', '']",2021/06/14
1476,3790481,3790470,"['e2', 'o2', 'e3', 'e4', 'o5', '']",2021/06/14
1477,3790482,3790470,"['o2', 'o4', 'o5', '']",2021/06/14
1478,3790484,3790471,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'o3', 'n4', 's5', 'o5', '']",2021/06/14
1479,3790485,3790471,"['n1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/14
1480,3790486,3790471,"['n1', 's1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 'e3', 'o3', 'n4', 'o4', 's5', 'o5', '']",2021/06/14
1481,3790487,3790471,"['n1', 's1', 'o1', 's2', 'o2', 'n3', 's3', 'o3', 's5', 'o5', '']",2021/06/14
1482,3790488,3790471,"['s5', '']",2021/06/14
1483,3790489,3790471,"['n2', 'o2', 'n3', 'n4', 'e4', 'o4', 'o5', '']",2021/06/14
1484,3790490,3790471,"['n1', 'o1', 'n2', 'o2', 'o3', '']",2021/06/14
1485,3790494,3790491,"['n1', 's2', '']",2021/06/11
1486,3790495,3790491,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'o3', 'n4', 'o4', 'n5', 's5', 'o5', '']",2021/06/11
1487,3790496,3790491,"['n1', '']",2021/06/11
1488,3790497,3790491,"['s1', '']",2021/06/11
1489,3790498,3790491,"['e2', 'e5', '']",2021/06/11
1490,3790499,3790492,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1491,3790500,3790492,"['o1', 'o2', 's3', 'o3', 's4', 'o4', 's5', 'o5', '']",2021/06/11
1492,3790501,3790492,"['n1', 'n2', 'n3', 'n4', '']",2021/06/11
1493,3790502,3790492,"['n5', '']",2021/06/11
1494,3790503,3790492,"['o1', 'o2', '']",2021/06/11
1495,3790504,3790493,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1496,3790505,3790493,"['o1', 'n5', 'o5', '']",2021/06/11
1497,3790506,3790493,"['s1', 'e1', 'o1', 's2', 'e3', 'o3', 's4', 'o4', 'e5', 'o5', '']",2021/06/11
1498,3790507,3790493,"['n1', 'o1', 'o2', 'n3', 'o3', 'n4', 'o4', 'n5', '']",2021/06/11
1499,3790508,3790493,"['e1', '']",2021/06/11
1500,3790520,3790517,"['n1', 's1', 'n2', 's2', 'n3', 'n4', '']",2021/06/10
1501,3790521,3790517,"['n2', 'e2', '']",2021/06/10
1502,3790522,3790517,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2021/06/10
1503,3790523,3790518,"['n3', 'n5', '']",2021/06/10
1504,3790524,3790518,"['s1', 'e1', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 's5', 'e5', '']",2021/06/10
1505,3790525,3790519,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 'o3', 'n4', 'o4', 'n5', 's5', 'o5', '']",2021/06/10
1506,3790526,3790519,"['n1', 'n2', 'n3', 'n4', 'o4', 'n5', 'o5', '']",2021/06/10
1507,3790527,3790519,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', 'o5', '']",2021/06/10
1508,3790528,3790519,"['n1', 'o1', 'n2', 'e2', 'e3', 'n4', 'o5', '']",2021/06/10
1509,3790535,3790532,"['n1', 's1', 'n2', 's2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/10
1510,3790536,3790532,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/10
1511,3790537,3790532,"['n1', 'e1', 'o1', 'n2', 'e2', 'o2', 'n3', 'e3', 'o3', 'n4', 'e4', 'o4', 'n5', 'e5', 'o5', '']",2021/06/10
1512,3790538,3790532,"['n1', '']",2021/06/10
1513,3790539,3790532,"['n5', '']",2021/06/10
1514,3790540,3790532,"['n1', 's1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/10
1515,3790541,3790532,"['s4', '']",2021/06/10
1516,3790542,3790532,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 's3', 'e3', 'n4', 's4', 'e4', 'n5', 's5', 'e5', '']",2021/06/10
1517,3790543,3790533,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'n4', 's4', 'e4', 'n5', 's5', 'e5', '']",2021/06/10
1518,3790544,3790533,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2021/06/10
1519,3790545,3790533,"['n1', 's3', '']",2021/06/10
1520,3790546,3790533,"['n2', 'n3', 'n4', '']",2021/06/10
1521,3790547,3790533,"['o1', 'o2', 's3', 'e3', 'o3', 's4', 'e4', 'o4', 's5', 'o5', '']",2021/06/10
1522,3790548,3790533,"['s1', 's2', 's3', 's4', '']",2021/06/10
1523,3790549,3790533,"['s1', 's2', 's3', '']",2021/06/10
1524,3790550,3790533,"['e3', '']",2021/06/10
1525,3790551,3790533,"['s3', 's4', '']",2021/06/10
1526,3790552,3790534,"['n1', 'e1', 'o1', 'n2', 'e2', 'o2', 'n3', 'e3', 'o3', 'n4', 'e4', 'o4', 'n5', 'e5', 'o5', '']",2021/06/10
1527,3790553,3790534,"['n4', '']",2021/06/10
1528,3790554,3790534,"['e1', 'e2', 'e3', 'e4', 'n5', 'e5', '']",2021/06/10
1529,3790555,3790534,"['n1', 'o1', 'n2', 'o2', 'o3', 'o4', 'n5', '']",2021/06/10
1530,3790556,3790534,"['n3', '']",2021/06/10
1531,3790557,3790534,"['e1', 'e2', 'e3', 'e4', 'n5', 'e5', '']",2021/06/10
1532,3790558,3790534,"['e1', 'o1', 'o2', 'e4', 'o5', '']",2021/06/10
1533,3790630,3790626,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's1', 'e1', 's2', 's4', 's5', '']",2021/06/18
1534,3790631,3790626,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n2', 'e2', '']",2021/06/18
1535,3790632,3790626,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'n1', 'n2', '']",2021/06/18
1536,3790633,3790626,"['n1', 'e1', 'n2', 'n3', 'n4', 'e5', '']",2021/06/18
1537,3790634,3790626,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e3', 'e4', '']",2021/06/18
1538,3790635,3790626,"['n1', 'e1', 'o1', 'n2', 'o2', 'n3', 'o4', '']",2021/06/18
1539,3790636,3790626,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e2', 'e4', '']",2021/06/18
1540,3790637,3790626,"['o1', 'o2', 'o3', 'o4', 'o5', 's2', '']",2021/06/18
1541,3790638,3790626,"['o4', '']",2021/06/18
1542,3790639,3790626,"['o1', 'o2', 'o3', 'o4', '']",2021/06/18
1543,3790640,3790626,"['s5', '']",2021/06/18
1544,3790641,3790626,"['s2', 's3', 's4', 's5', '']",2021/06/18
1545,3790642,3790626,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', '']",2021/06/18
1546,3790649,3790627,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e4', '']",2021/06/18
1547,3790650,3790627,"['e1', 'e2', 'e3', 'e4', 'e5', 's1', 'n2', 's2', 'o2', 's3', 's5', '']",2021/06/18
1548,3790651,3790627,"['s1', 'n2', 'n3', 's5', '']",2021/06/18
1549,3790652,3790627,"['n2', 'n3', 'n4', 'e5', '']",2021/06/18
1550,3790653,3790627,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 's1', 's2', 's3', 'o3', '']",2021/06/18
1551,3790654,3790627,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', '']",2021/06/18
1552,3790655,3790627,"['e3', '']",2021/06/18
1553,3790656,3790627,"['s4', '']",2021/06/18
1554,3790657,3790627,"['n1', 's1', 'e1', 'n2', 's4', 'o4', 'n5', 'e5', 'o5', '']",2021/06/18
1555,3790658,3790627,"['s1', 's2', 's3', 's4', 's5', 'n3', '']",2021/06/18
1556,3790659,3790627,"['n5', '']",2021/06/18
1557,3790660,3790627,"['n5', '']",2021/06/18
1558,3790661,3790627,"['o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', 'e2', 's3', 'e3', 'e5', '']",2021/06/18
1559,3790662,3790627,"['s5', '']",2021/06/18
1560,3790663,3790627,"['s4', '']",2021/06/18
1561,3790664,3790628,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1562,3790665,3790628,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1563,3790666,3790628,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1564,3790667,3790628,"['n1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'o4', 's5', 'e5', 'o5', '']",2021/06/18
1565,3790668,3790628,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2021/06/18
1566,3790669,3790628,"['n1', 'n2', '']",2021/06/18
1567,3790670,3790628,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'o3', 's5', '']",2021/06/18
1568,3790671,3790628,"['n2', '']",2021/06/18
1569,3790672,3790628,"['e1', 'n3', 'n4', 'n5', 'o5', '']",2021/06/18
1570,3790673,3790628,"['n4', '']",2021/06/18
1571,3790674,3790628,"['s1', 'e3', 'e4', '']",2021/06/18
1572,3790679,3790675,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1573,3790680,3790675,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n3', 'e3', 'n4', 'e4', 'n5', 'e5', '']",2021/06/18
1574,3790681,3790675,"['n1', '']",2021/06/18
1575,3790682,3790675,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e3', 's4', '']",2021/06/18
1576,3790683,3790675,"['n2', 's5', '']",2021/06/18
1577,3790684,3790675,"['o1', 'n3', 'n4', 'o4', 'n5', '']",2021/06/18
1578,3790685,3790675,"['e4', 'n5', '']",2021/06/18
1579,3790686,3790675,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o3', 'o4', 'o5', '']",2021/06/18
1580,3790687,3790675,"['s1', 'o1', 's2', 'o2', 'o3', 'o4', '']",2021/06/18
1581,3790689,3790675,"['s1', 's4', '']",2021/06/18
1582,3790690,3790676,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's4', '']",2021/06/18
1583,3790691,3790676,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1584,3790692,3790676,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'e1', 'n2', 'e2', 'e3', 'n4', 'e4', 'n5', '']",2021/06/18
1585,3790693,3790676,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1586,3790699,3790677,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1587,3790700,3790677,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1588,3790701,3790677,"['o1', 's2', 's3', 's4', 'o4', 'o5', '']",2021/06/18
1589,3790702,3790677,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1590,3790703,3790677,"['n5', '']",2021/06/18
1591,3790704,3790677,"['n1', 'n2', 'o4', 'o5', '']",2021/06/18
1592,3790705,3790677,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/18
1593,3790706,3790677,"['o2', 's4', 's5', 'o5', '']",2021/06/18
1594,3790707,3790677,"['o3', 'o4', 's5', 'o5', '']",2021/06/18
1595,3790708,3790677,"['e5', '']",2021/06/18
1596,3790709,3790677,"['s1', '']",2021/06/18
1597,3791421,3791416,"['s1', '']",2021/06/11
1598,3791422,3791416,"['n1', 's1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1599,3791423,3791416,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1600,3791424,3791416,"['s1', 's2', 's3', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2021/06/11
1601,3791425,3791416,"['n1', 'e1', 'e3', 'o3', 'e4', '']",2021/06/11
1602,3791426,3791416,"['o1', 'n2', 'n3', 'o3', 'n4', 'n5', 'e5', 'o5', '']",2021/06/11
1603,3791427,3791416,"['e4', '']",2021/06/11
1604,3791428,3791416,"['e1', 'n3', 'e5', '']",2021/06/11
1605,3791429,3791416,"['o2', 'n5', '']",2021/06/11
1606,3791430,3791416,"['n3', 'n4', '']",2021/06/11
1607,3791431,3791416,"['o5', '']",2021/06/11
1608,3791432,3791417,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1609,3791433,3791417,"['s1', '']",2021/06/11
1610,3791434,3791417,"['s4', '']",2021/06/11
1611,3791435,3791417,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1612,3791436,3791417,"['s5', '']",2021/06/11
1613,3791437,3791417,"['s1', '']",2021/06/11
1614,3791438,3791417,"['n1', 'e1', 'o1', 'n2', 'e2', 'o2', 'n3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 'e5', 'o5', '']",2021/06/11
1615,3791439,3791417,"['s2', '']",2021/06/11
1616,3791440,3791417,"['s2', 's3', 's4', '']",2021/06/11
1617,3791441,3791417,"['e1', 'e2', 'e3', 'e4', 'e5', '']",2021/06/11
1618,3791442,3791417,"['n2', 'o3', '']",2021/06/11
1619,3791443,3791418,"['n1', 's1', 'o1', 's2', 's3', 'o3', 's4', '']",2021/06/11
1620,3791444,3791418,"['s2', 's4', 's5', '']",2021/06/11
1621,3791445,3791418,"['n1', 's1', 's2', 'e2', 'o2', 'o3', 's4', 'o4', '']",2021/06/11
1622,3791446,3791418,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1623,3791447,3791418,"['s2', 's4', 's5', '']",2021/06/11
1624,3791448,3791418,"['s2', 'o2', 's3', 'e3', 'o3', 's4', 'e4', 's5', 'e5', '']",2021/06/11
1625,3791449,3791418,"['o3', 's5', '']",2021/06/11
1626,3791450,3791418,"['n1', 'e2', 's3', 's4', 's5', '']",2021/06/11
1627,3791451,3791418,"['s2', '']",2021/06/11
1628,3791452,3791418,"['n1', 'n2', 'n3', 's3', 'o3', 's4', 'e4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1629,3791453,3791418,"['e2', '']",2021/06/11
1630,3791454,3791418,"['o2', 'e3', 'o3', 'o5', '']",2021/06/11
1631,3791455,3791418,"['n1', 'n2', 'e2', 'n3', 'e3', 'n4', 'e4', 'n5', 'e5', '']",2021/06/11
1632,3791460,3791456,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1633,3791461,3791456,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1634,3791462,3791456,"['s1', 'e1', 'o1', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1635,3791463,3791456,"['s1', 'n2', 's3', 'e3', 's5', 'o5', '']",2021/06/11
1636,3791464,3791456,"['n1', 'o1', 's2', 'n3', 'e3', 'o3', 'n4', 's4', 'e4', 'n5', 's5', 'o5', '']",2021/06/11
1637,3791465,3791456,"['n1', 'e1', 'o1', 'n2', 'e2', 'o2', 'n3', 'e3', 'o3', 'n4', 'o4', 'n5', 'o5', '']",2021/06/11
1638,3791466,3791456,"['n1', 'n3', 'n4', '']",2021/06/11
1639,3791467,3791456,"['n3', '']",2021/06/11
1640,3791468,3791456,"['o5', '']",2021/06/11
1641,3791469,3791456,"['o3', '']",2021/06/11
1642,3791470,3791457,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1643,3791471,3791457,"['s2', 's3', 'o4', 'e5', '']",2021/06/11
1644,3791472,3791457,"['s2', '']",2021/06/11
1645,3791473,3791457,"['n2', 's2', 'e2', 'n3', 's3', '']",2021/06/11
1646,3791474,3791457,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/11
1647,3791475,3791457,"['n2', 'n3', '']",2021/06/11
1648,3791476,3791458,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'o2', 'n3', 'e3', 'n4', 's4', 'e4', 'n5', 'e5', '']",2021/06/11
1649,3791477,3791458,"['n1', 's1', 'e1', 's2', 'e2', 'n3', 's3', 'e3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', '']",2021/06/11
1650,3791478,3791458,"['n1', 's1', 'n2', 's2', 'e2', 'o2', 's3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', '']",2021/06/11
1651,3791479,3791458,"['n1', 'e1', 'o1', 'n2', 'e2', 'o2', 'n3', 'e3', 'o3', 'n4', 'e4', 'o4', 'n5', 'e5', 'o5', '']",2021/06/11
1652,3791480,3791458,"['o4', '']",2021/06/11
1653,3791481,3791458,"['e2', '']",2021/06/11
1654,3791485,3791482,"['n1', 'n2', 's2', 'n3', 'n4', 'n5', '']",2021/06/10
1655,3791486,3791482,"['n1', 's1', 'o1', 'n2', 's2', 'o2', 's3', 'o3', 's4', 'o4', 's5', 'o5', '']",2021/06/10
1656,3791487,3791482,"['n3', '']",2021/06/10
1657,3791488,3791482,"['o1', '']",2021/06/10
1658,3791489,3791483,"['s1', 'e1', 'n2', 's2', 's3', 's4', 'n5', 's5', '']",2021/06/10
1659,3791490,3791483,"['n2', 'o5', '']",2021/06/10
1660,3791491,3791483,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'n3', 'n4', 'n5', 's5', 'o5', '']",2021/06/10
1661,3791492,3791483,"['n3', 'n4', 'n5', '']",2021/06/10
1662,3791493,3791483,"['s3', 'o4', '']",2021/06/10
1663,3791494,3791484,"['n1', 'n2', '']",2021/06/10
1664,3791495,3791484,"['n2', 'o2', '']",2021/06/10
1665,3791496,3791484,"['o5', '']",2021/06/10
1666,3791501,3791498,"['n1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', 'e5', '']",2021/06/10
1667,3791502,3791498,"['n1', 'e1', 'n2', 'e2', 'o2', 'n3', 'e3', 'n4', 'e4', 'o4', 'n5', 'e5', '']",2021/06/10
1668,3791503,3791498,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/10
1669,3791504,3791498,"['n2', 'n4', '']",2021/06/10
1670,3791505,3791498,"['o2', 'o3', 'o5', '']",2021/06/10
1671,3791506,3791498,"['o3', 'e5', '']",2021/06/10
1672,3791507,3791499,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/10
1673,3791508,3791499,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/06/10
1674,3791509,3791499,"['n1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2021/06/10
1675,3791510,3791499,"['n3', '']",2021/06/10
1676,3791512,3791499,"['o1', 'o2', 'o3', 'o4', 'o5', '']",2021/06/10
1677,3791513,3791499,"['o5', '']",2021/06/10
1678,3791514,3791500,"['n1', 's1', 'o1', 's2', 'o2', 's3', 'o3', 'o4', 'o5', '']",2021/06/10
1679,3791515,3791500,"['n1', 's1', 'o1', 'n2', 's2', 'o2', 's3', 'o3', 'n4', 's4', 'o4', 'o5', '']",2021/06/10
1680,3791516,3791500,"['s1', 'o1', 's2', 'o2', 's3', 'o3', 'o4', 'o5', '']",2021/06/10
1681,3791517,3791500,"['s1', 'o1', 'o2', 's3', 's4', '']",2021/06/10
1682,3791518,3791500,"['o3', '']",2021/06/10
1683,3791523,3791520,"['n1', 's1', 'e1', 's3', 's4', 's5', 'o5', '']",2021/06/10
1684,3791524,3791520,"['e1', 'o1', 's2', 'e2', 'o2', 's3', 'o3', 'e4', 'o4', 's5', 'e5', 'o5', '']",2021/06/10
1685,3791525,3791520,"['s1', 'e1', 'o1', 's2', 'e2', 'o2', 's3', 'e3', 'o3', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2021/06/10
1686,3791526,3791520,"['s1', 's2', 's3', 'o4', 'o5', '']",2021/06/10
1687,3791527,3791520,"['s1', 's2', 's3', 's5', '']",2021/06/10
1688,3791528,3791520,"['e3', '']",2021/06/10
1689,3791529,3791521,"['e1', 'o1', 's2', 'e2', 'o2', 's3', 'e3', 'o3', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2021/06/10
1690,3791530,3791521,"['s1', 's2', 'o2', 'o3', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2021/06/10
1691,3791531,3791521,"['s4', '']",2021/06/10
1692,3791532,3791522,"['o1', 'o2', 's3', 'o3', 's4', 'o4', 'o5', '']",2021/06/10
1693,3791533,3791522,"['o1', 'o2', 's3', 'o3', 's4', 'o4', 'o5', '']",2021/06/10
