,Identifiant,Espèce,Date Création,Latitude,Longitude,ext:loc-sur-tronc
1647,3781322,Physcia adscendens/tenella,2021-05-11 21:15:27,45.74148,4.71419,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1648,3781323,Flavoparmelia caperata/soredians,2021-05-11 21:15:27,45.74148,4.71419,n2;n3;o3;s5;
1649,3781324,Lecanora sp.,2021-05-11 21:15:28,45.74148,4.71419,o3;
1650,3781325,Physconia grisea (Lam.) Poelt [1965],2021-05-11 21:15:28,45.74148,4.71419,e1;s5;o5;
1655,3784811,Physcia adscendens/tenella,2021-05-20 19:30:49,45.74946,3.09886,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o2;o3;o4;o5;
1656,3784812,Xanthoria parietina (L.) Th.Fr. [1860],2021-05-20 19:30:50,45.74946,3.09886,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o2;
1657,3784813,Physcia adscendens/tenella,2021-05-20 19:30:50,45.74943,3.09884,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;
1658,3784814,Xanthoria parietina (L.) Th.Fr. [1860],2021-05-20 19:30:51,45.74943,3.09884,n1;n2;n3;n4;n5;o1;o2;o3;o4;o5;s2;s3;e3;e5;
1659,3784815,Physconia grisea (Lam.) Poelt [1965],2021-05-20 19:30:51,45.74943,3.09884,o4;
1660,3784816,Physcia adscendens/tenella,2021-05-20 19:30:52,45.74934,3.0986,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;e1;e2;
1661,3784817,Xanthoria parietina (L.) Th.Fr. [1860],2021-05-20 19:30:52,45.74934,3.0986,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;e1;e2;e3;e4;
1662,3784818,Physconia grisea (Lam.) Poelt [1965],2021-05-20 19:30:52,45.74934,3.0986,e1;s3;
1663,3784819,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-05-20 19:30:53,45.74934,3.0986,e2;
1667,3784824,Xanthoria parietina (L.) Th.Fr. [1860],2021-05-20 19:40:02,45.74937,3.09931,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;n2;n3;n4;n5;
1668,3784825,Physcia adscendens/tenella,2021-05-20 19:40:02,45.74937,3.09931,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
1669,3784826,Physconia grisea (Lam.) Poelt [1965],2021-05-20 19:40:03,45.74937,3.09931,n2;n3;
1670,3784827,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-05-20 19:40:03,45.74937,3.09931,o1;o2;o3;o4;o5;
1671,3784828,Physcia adscendens/tenella,2021-05-20 19:40:05,45.7493,3.09928,o2;o3;o4;
1672,3784829,Xanthoria parietina (L.) Th.Fr. [1860],2021-05-20 19:40:05,45.74926,3.09922,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;e1;e2;e3;
1673,3784830,Physcia adscendens/tenella,2021-05-20 19:40:06,45.74926,3.09922,n1;n2;n3;n4;n5;o1;o2;o3;o4;o5;s1;e1;s2;e2;s3;e3;e5;
1680,3788578,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-08 17:20:18,48.90202,2.4531,n1;s1;o1;n2;s2;e2;s3;e3;o3;s4;e4;e5;o5;
1681,3788579,Physcia adscendens/tenella,2021-06-08 17:20:19,48.90202,2.4531,n1;s1;n2;s2;s3;e3;n4;s4;e4;n5;s5;e5;o5;
1682,3788580,Amandinea punctata/Lecidella elaeochroma,2021-06-08 17:20:19,48.90202,2.4531,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1683,3788581,Lecanora sp.,2021-06-08 17:20:20,48.90202,2.4531,n1;e1;o1;e2;o2;s3;o3;s4;o4;s5;o5;
1684,3788582,autre lichen crustacé,2021-06-08 17:20:20,48.90202,2.4531,n1;n2;e2;n3;n4;s4;n5;s5;
1685,3788583,Parmelia sulcata ,2021-06-08 17:20:21,48.90202,2.4531,s3;
1686,3788584,Candelaria concolor ,2021-06-08 17:20:22,48.90202,2.4531,s4;e4;e5;
1687,3788585,Physconia grisea (Lam.) Poelt [1965],2021-06-08 17:20:22,48.90202,2.4531,s4;
1688,3788586,Amandinea punctata/Lecidella elaeochroma,2021-06-08 17:28:18,48.90205,2.45309,n1;s1;e1;o1;n2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1689,3788587,Lecanora sp.,2021-06-08 17:28:18,48.90205,2.45309,n1;o1;e2;o2;n3;o3;n4;o5;
1690,3788588,autre lichen crustacé,2021-06-08 17:28:19,48.90205,2.45309,s1;e1;o1;n2;e2;o2;s3;e3;o3;e4;o4;s5;e5;o5;
1691,3788589,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-08 17:28:19,48.90205,2.45309,s1;e1;e2;o2;n3;s3;o3;s4;e4;o4;n5;o5;
1692,3788590,Candelaria concolor ,2021-06-08 17:28:19,48.90205,2.45309,s2;n3;
1693,3788591,Physcia adscendens/tenella,2021-06-08 17:28:20,48.90205,2.45309,s1;e1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;s5;
1694,3788592,Punctelia subrudecta,2021-06-08 17:35:44,48.90209,2.45307,n2;n3;
1695,3788593,Parmelia sulcata ,2021-06-08 17:35:45,48.90209,2.45307,n1;n2;e4;
1696,3788594,Amandinea punctata/Lecidella elaeochroma,2021-06-08 17:35:45,48.90209,2.45307,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1697,3788595,Lecanora sp.,2021-06-08 17:35:45,48.90209,2.45307,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1698,3788596,autre lichen crustacé,2021-06-08 17:35:46,48.90209,2.45307,o1;o2;n3;o3;o4;n5;s5;e5;o5;
1699,3788597,Physcia adscendens/tenella,2021-06-08 17:35:46,48.90209,2.45307,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1700,3788598,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-08 17:35:47,48.90209,2.45307,n2;s3;s4;e4;s5;o5;
1701,3788599,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-08 17:35:47,48.90209,2.45307,n3;
1702,3788600,Ramalina farinacea (L.) Ach. [1810],2021-06-08 17:35:48,48.90209,2.45307,n5;o5;
1706,3788605,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-08 17:45:53,48.88151,2.50603,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1707,3788606,Physcia adscendens/tenella,2021-06-08 17:45:54,48.88151,2.50603,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1708,3788607,Candelaria concolor ,2021-06-08 17:45:55,48.88151,2.50603,n1;n2;o2;n3;o3;n4;o4;
1709,3788608,Parmelia sulcata ,2021-06-08 17:45:56,48.88151,2.50603,s1;o1;n2;n3;o3;
1710,3788609,Punctelia jeckeri,2021-06-08 17:45:56,48.88151,2.50603,n2;
1711,3788610,Flavoparmelia caperata/soredians,2021-06-08 17:45:57,48.88151,2.50603,n1;
1712,3788611,Punctelia subrudecta,2021-06-08 17:45:57,48.88151,2.50603,n1;
1713,3788612,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-08 17:45:58,48.88151,2.50603,e1;e2;e3;o3;e4;o4;e5;o5;
1714,3788613,Punctelia subrudecta,2021-06-08 17:50:25,48.88145,2.50603,n1;s1;n2;s2;e2;n3;s3;e3;n4;e4;n5;o5;
1715,3788614,Candelaria concolor ,2021-06-08 17:50:26,48.88145,2.50603,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;s5;e5;o5;
1716,3788615,Candelariella sp.,2021-06-08 17:50:27,48.88145,2.50603,e1;e2;n3;n4;s4;n5;s5;
1717,3788616,Physcia adscendens/tenella,2021-06-08 17:50:28,48.88145,2.50603,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1718,3788617,Flavoparmelia caperata/soredians,2021-06-08 17:50:28,48.88145,2.50603,n3;o4;s5;o5;
1719,3788618,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-08 17:50:29,48.88145,2.50603,s1;e1;o1;e2;e4;o4;s5;
1720,3788619,Parmelia sulcata ,2021-06-08 17:50:29,48.88145,2.50603,s5;
1721,3788620,Punctelia jeckeri,2021-06-08 17:50:29,48.88145,2.50603,o1;o2;o5;
1722,3788622,Physcia adscendens/tenella,2021-06-08 17:56:37,48.88145,2.50595,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1723,3788623,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-08 17:56:38,48.88145,2.50595,s1;o1;n2;s2;o2;s3;o3;n4;s4;n5;
1724,3788624,Candelaria concolor ,2021-06-08 17:56:38,48.88145,2.50595,s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1725,3788625,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-08 17:56:39,48.88145,2.50595,n4;n5;
1726,3788626,autre lichen crustacé,2021-06-08 17:56:39,48.88145,2.50595,n1;s1;e2;e3;e4;o4;e5;
1727,3788627,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-08 17:56:39,48.88145,2.50595,n2;
1728,3788628,Parmelia sulcata ,2021-06-08 17:56:40,48.88145,2.50595,e1;n2;
1729,3788629,Amandinea punctata/Lecidella elaeochroma,2021-06-08 17:56:40,48.88145,2.50595,s2;e2;e3;e4;s5;e5;
1730,3788630,Flavoparmelia caperata/soredians,2021-06-08 17:56:41,48.88145,2.50595,e1;o3;e5;
1731,3788631,Lecidella sp.,2021-06-08 17:56:41,48.88145,2.50595,e2;o2;e3;o3;e4;o4;
1735,3788720,Parmelia sulcata ,2021-06-09 10:52:00,45.83185,1.26444,n1;n2;n3;n4;n5;s4;o5;
1736,3788721,Parmotrema perlatum (Huds.) M.Choisy,2021-06-09 10:52:01,45.83185,1.26444,n5;s5;e5;
1737,3788722,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-09 10:52:01,45.83185,1.26444,o3;
1738,3788723,Punctelia borreri (Sm.) Krog,2021-06-09 10:52:01,45.83185,1.26444,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;
1739,3788724,Flavoparmelia caperata/soredians,2021-06-09 10:52:02,45.83185,1.26444,o1;n5;
1740,3788725,Punctelia jeckeri (Roum.) Kalb,2021-06-09 10:52:02,45.83185,1.26444,e2;
1741,3788726,Physcia adscendens/tenella,2021-06-09 10:52:03,45.83185,1.26444,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
1742,3788727,autre lichen crustacé,2021-06-09 10:52:03,45.83185,1.26444,n3;
1743,3788728,Lecanora sp.,2021-06-09 10:52:04,45.83185,1.26444,e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;n1;n2;n3;s3;s4;n5;s5;
1744,3788729,Amandinea punctata/Lecidella elaeochroma,2021-06-09 10:52:04,45.83185,1.26444,n1;e1;o2;n3;e4;n5;e5;
1745,3788812,autre lichen crustacé,2021-06-09 11:49:46,45.83185,1.26444,n1;e2;e3;n4;n5;
1746,3788813,Punctelia borreri (Sm.) Krog,2021-06-09 11:49:46,45.83189,1.26448,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;
1747,3788814,Punctelia jeckeri (Roum.) Kalb,2021-06-09 11:49:47,45.83189,1.26448,n1;o1;n2;o3;
1748,3788815,Physcia adscendens/tenella,2021-06-09 11:49:47,45.83189,1.26448,e1;e2;e3;e4;e5;s2;n3;s3;s4;s5;o5;
1749,3788816,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-09 11:49:47,45.83185,1.26444,n1;n2;n3;n4;n5;e2;e4;
1750,3788817,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-09 11:49:48,45.83189,1.26448,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
1751,3788818,Physconia grisea (Lam.) Poelt [1965],2021-06-09 11:49:49,45.83189,1.26448,e1;e2;o2;e3;o3;o5;
1752,3788819,Lecanora sp.,2021-06-09 11:49:50,45.83189,1.26448,n1;n2;n3;n4;n5;
1753,3788820,Candelaria concolor ,2021-06-09 11:49:50,45.83189,1.26448,e1;e2;n4;e4;n5;
1754,3788821,Candelariella xanthostigma (Pers.) Lettau,2021-06-09 11:49:50,45.83189,1.26448,e2;s3;s4;n5;s5;
1755,3788822,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-09 12:01:49,45.83189,1.26448,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
1756,3788823,Parmelia sulcata ,2021-06-09 12:01:49,45.83194,1.26445,s1;n2;s2;n3;s3;
1757,3788824,Parmotrema perlatum (Huds.) M.Choisy,2021-06-09 12:01:50,45.83194,1.26445,e1;e2;
1758,3788825,Punctelia borreri (Sm.) Krog,2021-06-09 12:01:50,45.83194,1.26445,e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;n1;n2;s3;n4;s4;n5;s5;
1759,3788826,Physcia adscendens/tenella,2021-06-09 12:01:50,45.83194,1.26445,s1;s2;s3;s4;s5;n1;n2;e2;n3;e3;e4;n5;e5;
1760,3788827,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-06-09 12:01:51,45.83194,1.26445,e1;e2;
1761,3788828,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-09 12:01:51,45.83194,1.26445,n1;n2;n3;n4;n5;s2;s3;e3;s4;e4;e5;o5;
1762,3788829,Lecanora sp.,2021-06-09 12:01:52,45.83194,1.26445,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
1763,3788830,autre lichen crustacé,2021-06-09 12:01:52,45.83194,1.26445,e2;e3;e4;n5;e5;
1764,3788831,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-09 12:01:53,45.83194,1.26445,s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;n2;n3;n4;
1768,3790473,Amandinea punctata/Lecidella elaeochroma,2021-06-18 11:53:31,48.83797,2.3948,s1;o1;n3;
1769,3790474,autre lichen crustacé,2021-06-18 11:53:32,48.83797,2.3948,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;o5;
1770,3790475,lichen crustacé à aspect poudreux,2021-06-18 11:53:33,48.83797,2.3948,e1;
1771,3790476,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-18 11:53:33,48.83797,2.3948,o1;n2;o2;o4;o5;
1772,3790477,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 11:53:34,48.83797,2.3948,o1;n2;
1773,3790478,autre lichen crustacé,2021-06-18 11:55:55,48.838,2.39486,s1;
1774,3790479,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 11:55:56,48.838,2.39486,s1;e1;n2;s2;o2;s3;s4;n5;s5;
1775,3790480,Candelaria concolor ,2021-06-18 11:55:57,48.838,2.39486,e1;
1776,3790481,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-18 11:55:58,48.838,2.39486,e2;o2;e3;e4;o5;
1777,3790482,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-18 11:55:58,48.838,2.39486,o2;o4;o5;
1778,3790484,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-18 12:03:05,48.83803,2.39493,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;o3;n4;s5;o5;
1779,3790485,Amandinea punctata/Lecidella elaeochroma,2021-06-18 12:03:05,48.83803,2.39493,n1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1780,3790486,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 12:03:06,48.83803,2.39493,n1;s1;o1;n2;s2;e2;o2;n3;e3;o3;n4;o4;s5;o5;
1781,3790487,Candelaria concolor ,2021-06-18 12:03:06,48.83803,2.39493,n1;s1;o1;s2;o2;n3;s3;o3;s5;o5;
1782,3790488,autre lichen crustacé,2021-06-18 12:03:07,48.83803,2.39493,s5;
1783,3790489,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-18 12:03:07,48.83803,2.39493,n2;o2;n3;n4;e4;o4;o5;
1784,3790490,Physcia adscendens/tenella,2021-06-18 12:03:08,48.83803,2.39493,n1;o1;n2;o2;o3;
1788,3790494,Candelaria concolor ,2021-06-18 12:21:48,48.8175,2.39466,n1;s2;
1789,3790495,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 12:21:48,48.8175,2.39466,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;o3;n4;o4;n5;s5;o5;
1790,3790496,Punctelia subrudecta,2021-06-18 12:21:48,48.8175,2.39466,n1;
1791,3790497,Amandinea punctata/Lecidella elaeochroma,2021-06-18 12:21:49,48.8175,2.39466,s1;
1792,3790498,lichen crustacé à aspect poudreux,2021-06-18 12:21:49,48.8175,2.39466,e2;e5;
1793,3790499,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 12:24:58,48.81755,2.39461,n1;s1;e1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1794,3790500,Amandinea punctata/Lecidella elaeochroma,2021-06-18 12:24:58,48.81755,2.39461,o1;o2;s3;o3;s4;o4;s5;o5;
1795,3790501,Physcia adscendens/tenella,2021-06-18 12:24:59,48.81755,2.39461,n1;n2;n3;n4;
1796,3790502,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-18 12:24:59,48.81755,2.39461,n5;
1797,3790503,lichen crustacé à aspect poudreux,2021-06-18 12:25:00,48.81755,2.39461,o1;o2;
1798,3790504,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 12:27:24,48.81733,2.39454,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1799,3790505,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-18 12:27:24,48.81733,2.39454,o1;n5;o5;
1800,3790506,Physcia adscendens/tenella,2021-06-18 12:27:25,48.81733,2.39454,s1;e1;o1;s2;e3;o3;s4;o4;e5;o5;
1801,3790507,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-18 12:27:25,48.81733,2.39454,n1;o1;o2;n3;o3;n4;o4;n5;
1802,3790508,Candelaria concolor ,2021-06-18 12:27:26,48.81733,2.39454,e1;
1806,3790520,Physcia adscendens/tenella,2021-06-18 14:15:59,48.93141,2.29481,n1;s1;n2;s2;n3;n4;
1807,3790521,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-18 14:16:00,48.93141,2.29481,n2;e2;
1808,3790522,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 14:16:01,48.93141,2.29481,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;s4;e4;o4;s5;e5;o5;
1809,3790523,Physconia grisea (Lam.) Poelt [1965],2021-06-18 14:16:01,48.93157,2.29476,n3;n5;
1810,3790524,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 14:16:02,48.93157,2.29476,s1;e1;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;s5;e5;
1811,3790525,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-18 14:16:02,48.93163,2.29474,n1;s1;e1;o1;n2;s2;e2;o2;n3;o3;n4;o4;n5;s5;o5;
1812,3790526,Physcia adscendens/tenella,2021-06-18 14:16:03,48.93163,2.29474,n1;n2;n3;n4;o4;n5;o5;
1813,3790527,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 14:16:03,48.93163,2.29474,n1;s1;e1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;o4;n5;s5;o5;
1814,3790528,Amandinea punctata/Lecidella elaeochroma,2021-06-18 14:16:03,48.93163,2.29474,n1;o1;n2;e2;e3;n4;o5;
1818,3790535,Physcia adscendens/tenella,2021-06-18 14:42:17,48.99064,2.44471,n1;s1;n2;s2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1819,3790536,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-18 14:42:17,48.99064,2.44471,n1;s1;e1;o1;n2;s2;e2;o2;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1820,3790537,lichen crustacé à aspect poudreux,2021-06-18 14:42:18,48.99064,2.44471,n1;e1;o1;n2;e2;o2;n3;e3;o3;n4;e4;o4;n5;e5;o5;
1821,3790538,Amandinea punctata/Lecidella elaeochroma,2021-06-18 14:42:18,48.99064,2.44471,n1;
1822,3790539,Lecanora sp.,2021-06-18 14:42:18,48.99064,2.44471,n5;
1823,3790540,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-18 14:42:19,48.99064,2.44471,n1;s1;o1;n2;s2;e2;o2;n3;s3;e3;o3;n4;s4;e4;o4;n5;s5;e5;o5;
1824,3790541,Physconia grisea (Lam.) Poelt [1965],2021-06-18 14:42:19,48.99064,2.44471,s4;
1825,3790542,Candelariella sp.,2021-06-18 14:42:20,48.99064,2.44471,n1;s1;e1;n2;s2;e2;s3;e3;n4;s4;e4;n5;s5;e5;
1826,3790543,Physcia adscendens/tenella,2021-06-18 14:47:34,48.99063,2.44479,n1;s1;e1;n2;s2;e2;o2;n3;s3;e3;n4;s4;e4;n5;s5;e5;
1827,3790544,lepraria,2021-06-18 14:47:34,48.99063,2.44479,n1;n2;n3;n4;n5;
1828,3790545,Amandinea punctata/Lecidella elaeochroma,2021-06-18 14:47:35,48.99063,2.44479,n1;s3;
1829,3790546,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-18 14:47:35,48.99063,2.44479,n2;n3;n4;
1830,3790547,Physconia grisea (Lam.) Poelt [1965],2021-06-18 14:47:36,48.99063,2.44479,o1;o2;s3;e3;o3;s4;e4;o4;s5;o5;
1831,3790548,Lecanora sp.,2021-06-18 14:47:36,48.99063,2.44479,s1;s2;s3;s4;
1832,3790549,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-18 14:47:37,48.99063,2.44479,s1;s2;s3;
1833,3790550,lichen crustacé à aspect poudreux,2021-06-18 14:47:37,48.99063,2.44479,e3;
1834,3790551,Candelariella sp.,2021-06-18 14:47:37,48.99063,2.44479,s3;s4;
1835,3790552,Physcia adscendens/tenella,2021-06-18 14:51:18,48.99063,2.44491,n1;e1;o1;n2;e2;o2;n3;e3;o3;n4;e4;o4;n5;e5;o5;
1836,3790553,Ramalina fraxinea (L.) Ach. [1810],2021-06-18 14:51:19,48.99063,2.44491,n4;
1837,3790554,Candelariella sp.,2021-06-18 14:51:19,48.99063,2.44491,e1;e2;e3;e4;n5;e5;
1838,3790555,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-18 14:51:19,48.99063,2.44491,n1;o1;n2;o2;o3;o4;n5;
1839,3790556,Lecanora sp.,2021-06-18 14:51:20,48.99063,2.44491,n3;
1840,3790557,Amandinea punctata/Lecidella elaeochroma,2021-06-18 14:51:20,48.99063,2.44491,e1;e2;e3;e4;n5;e5;
1841,3790558,Physconia grisea (Lam.) Poelt [1965],2021-06-18 14:51:21,48.99063,2.44491,e1;o1;o2;e4;o5;
1845,3790630,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-19 00:39:42,48.582,1.88326,o1;o2;o3;o4;o5;n1;s1;e1;s2;s4;s5;
1846,3790631,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-19 00:39:43,48.582,1.88326,s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;n1;n2;e2;
1847,3790632,Physcia adscendens/tenella,2021-06-19 00:39:43,48.582,1.88326,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;n1;n2;
1848,3790633,lichen crustacé à aspect poudreux,2021-06-19 00:39:43,48.582,1.88326,n1;e1;n2;n3;n4;e5;
1849,3790634,autre lichen crustacé,2021-06-19 00:39:44,48.582,1.88326,n1;n2;n3;n4;n5;e1;e3;e4;
1850,3790635,Amandinea punctata/Lecidella elaeochroma,2021-06-19 00:39:44,48.582,1.88326,n1;e1;o1;n2;o2;n3;o4;
1851,3790636,Physconia grisea (Lam.) Poelt [1965],2021-06-19 00:39:44,48.582,1.88326,s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;e2;e4;
1852,3790637,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-19 00:39:45,48.582,1.88326,o1;o2;o3;o4;o5;s2;
1853,3790638,Lecanora sp.,2021-06-19 00:39:45,48.582,1.88326,o4;
1854,3790639,Punctelia sp.,2021-06-19 00:39:45,48.582,1.88326,o1;o2;o3;o4;
1855,3790640,autres Melanohalea,2021-06-19 00:42:02,48.582,1.88326,s5;
1856,3790641,lichen crustacé à aspect poudreux,2021-06-19 00:42:02,48.582,1.88326,s2;s3;s4;s5;
1857,3790642,autre lichen crustacé,2021-06-19 00:42:02,48.582,1.88326,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;
1858,3790649,Xanthoria parietina (L.) Th.Fr. [1860],2021-06-19 08:08:12,48.58196,1.88395,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e4;
1859,3790650,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-06-19 08:08:12,48.58196,1.88395,e1;e2;e3;e4;e5;s1;n2;s2;o2;s3;s5;
1860,3790651,Physcia adscendens/tenella,2021-06-19 08:08:13,48.58196,1.88395,s1;n2;n3;s5;
1861,3790652,lichen crustacé à aspect poudreux,2021-06-19 08:08:13,48.58196,1.88395,n2;n3;n4;e5;
1862,3790653,Amandinea punctata/Lecidella elaeochroma,2021-06-19 08:08:13,48.58196,1.88395,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;s1;s2;s3;o3;
1863,3790654,Physconia grisea (Lam.) Poelt [1965],2021-06-19 08:08:14,48.58196,1.88395,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;
1864,3790655,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-06-19 08:08:14,48.58196,1.88395,e3;
1865,3790656,Lecanora sp.,2021-06-19 08:08:14,48.58196,1.88395,s4;
1866,3790657,lichen crustacé à aspect poudreux,2021-06-19 08:08:15,48.58196,1.88395,n1;s1;e1;n2;s4;o4;n5;e5;o5;
1867,3790658,Ramalina farinacea (L.) Ach. [1810],2021-06-19 08:08:15,48.58196,1.88395,s1;s2;s3;s4;s5;n3;
1868,3790659,Diploicia canescens (Dicks.) A.Massal. [1852],2021-06-19 08:10:44,48.58196,1.88395,n5;
1869,3790660,autre lichen crustacé,2021-06-19 08:10:44,48.58196,1.88395,n5;
